receiveTime,cpm,cpmError
2015-11-05 13:18:35,2.6,0.72111
2015-11-05 13:23:35,1.2,0.489898
2015-11-05 13:28:35,1.4,0.52915
2015-11-05 13:33:36,2.0,0.632456
2015-11-05 13:38:36,2.4,0.69282
2015-11-05 13:43:37,2.2,0.663325
2015-11-05 13:48:37,1.2,0.489898
2015-11-05 13:53:38,1.4,0.52915
2015-11-05 13:58:38,1.4,0.52915
2015-11-05 14:03:39,1.6,0.565685
2015-11-05 14:08:39,2.2,0.663325
2015-11-05 14:13:39,1.6,0.565685
2015-11-05 14:18:40,2.8,0.748331
2015-11-05 14:23:40,1.4,0.52915
2015-11-05 14:28:41,2.4,0.69282
2015-11-05 14:33:41,1.8,0.6
2015-11-05 14:38:42,0.6,0.34641
2015-11-05 14:43:32,1.6,0.565685
2015-11-05 14:48:33,2.6,0.72111
2015-11-05 14:53:33,1.4,0.52915
2015-11-05 14:58:33,2.8,0.748331
2015-11-05 15:03:34,2.8,0.748331
2015-11-05 15:08:34,0.8,0.4
2015-11-05 15:13:35,2.0,0.632456
2015-11-05 15:18:35,1.2,0.489898
2015-11-05 15:23:36,2.4,0.69282
2015-11-05 15:28:36,0.6,0.34641
2015-11-05 15:33:36,2.2,0.663325
2015-11-05 15:38:37,2.0,0.632456
2015-11-05 15:43:37,3.4,0.824621
2015-11-05 15:48:38,2.6,0.72111
2015-11-05 15:53:38,3.2,0.8
