receiveTime,cpm,cpmError
2015-11-05 18:33:34,1.2,0.489898
2015-11-05 18:38:34,0.8,0.4
2015-11-05 18:43:35,1.6,0.565685
2015-11-05 18:48:35,2.6,0.72111
2015-11-05 18:53:36,1.4,0.52915
2015-11-05 18:58:36,1.8,0.6
2015-11-05 19:03:36,1.8,0.6
2015-11-05 19:08:37,1.6,0.565685
2015-11-05 19:13:37,1.2,0.489898
2015-11-05 19:18:38,1.6,0.565685
2015-11-05 19:23:38,2.6,0.72111
2015-11-05 19:28:39,2.2,0.663325
2015-11-05 19:33:39,2.0,0.632456
2015-11-05 19:38:39,1.6,0.565685
2015-11-05 19:43:40,2.2,0.663325
2015-11-05 19:48:41,1.0,0.447214
2015-11-05 19:53:41,1.4,0.52915
2015-11-05 19:58:42,1.4,0.52915
2015-11-05 20:03:42,1.0,0.447214
2015-11-05 20:08:43,2.0,0.632456
2015-11-05 20:13:43,1.8,0.6
2015-11-05 20:18:33,1.6,0.565685
2015-11-05 20:23:34,1.8,0.6
2015-11-05 20:28:34,1.6,0.565685
2015-11-05 20:33:35,0.8,0.4
2015-11-05 20:38:35,0.4,0.282843
2015-11-05 20:43:36,3.2,0.8
2015-11-05 20:48:36,1.2,0.489898
2015-11-05 20:53:37,1.0,0.447214
2015-11-05 20:58:37,1.6,0.565685
2015-11-05 21:03:38,1.6,0.565685
2015-11-05 21:08:38,0.8,0.4
2015-11-05 21:13:38,0.8,0.4
2015-11-05 21:18:39,2.2,0.663325
2015-11-05 21:23:39,0.8,0.4
2015-11-05 21:28:40,1.0,0.447214
2015-11-05 21:33:40,1.6,0.565685
2015-11-05 21:38:41,2.2,0.663325
2015-11-05 21:43:41,2.0,0.632456
2015-11-05 21:48:41,1.6,0.565685
2015-11-05 21:53:42,1.6,0.565685
2015-11-05 21:58:43,1.4,0.52915
2015-11-05 22:03:43,2.2,0.663325
2015-11-05 22:08:33,1.8,0.6
2015-11-05 22:13:34,2.0,0.632456
2015-11-05 22:18:34,1.6,0.565685
2015-11-05 22:23:35,1.8,0.6
2015-11-05 22:28:35,2.2,0.663325
2015-11-05 22:33:36,1.4,0.52915
2015-11-05 22:38:36,1.8,0.6
2015-11-05 22:43:36,2.0,0.632456
2015-11-05 22:48:37,2.2,0.663325
2015-11-05 22:53:37,2.4,0.69282
2015-11-05 22:58:38,0.8,0.4
2015-11-05 23:03:38,2.4,0.69282
2015-11-05 23:08:39,3.4,0.824621
2015-11-05 23:13:39,2.4,0.69282
2015-11-05 23:18:40,2.6,0.72111
2015-11-05 23:23:40,2.2,0.663325
2015-11-05 23:28:40,1.8,0.6
2015-11-05 23:33:41,1.0,0.447214
2015-11-05 23:38:41,2.0,0.632456
2015-11-05 23:43:42,2.0,0.632456
2015-11-05 23:48:42,2.8,0.748331
2015-11-05 23:53:43,2.4,0.69282
2015-11-05 23:58:43,2.6,0.72111
2015-11-06 00:03:34,1.6,0.565685
2015-11-06 00:08:34,1.4,0.52915
2015-11-06 00:13:35,1.6,0.565685
2015-11-06 00:18:35,3.0,0.774597
2015-11-06 00:23:35,2.0,0.632456
2015-11-06 00:28:36,1.6,0.565685
2015-11-06 00:33:36,1.2,0.489898
2015-11-06 00:38:37,1.4,0.52915
2015-11-06 00:43:37,1.2,0.489898
2015-11-06 00:48:38,0.8,0.4
2015-11-06 00:53:38,2.8,0.748331
2015-11-06 00:58:39,1.4,0.52915
2015-11-06 01:03:39,2.4,0.69282
2015-11-06 01:08:40,1.4,0.52915
2015-11-06 01:13:40,1.2,0.489898
2015-11-06 01:18:41,2.0,0.632456
